tag,dataset,method,category,status,exit_code,wall_s,peak_vram_mb,meta_epochs,total_iter,batch_size,auroc_mean,pixel_auroc_mean,sal_f1_mean,reason,log_path,results_csv
spec_mvtec_rd,mvtec,rd,bottle,ok,0,6638.6,11810,,,,1.0,0.9893865585327148,0.7416290044784546,,C:\Users\owen3\Desktop\labs\No_Submit\code\dinomaly_share_codebase\dinomaly_share_codebase\results_w55\spec_mvtec_rd\run_logs\rd__mvtec__bottle.log,C:\Users\owen3\Desktop\labs\No_Submit\code\dinomaly_share_codebase\dinomaly_share_codebase\results_w55\spec_mvtec_rd\results\rd__bottle\rd__layer2_layer3_\results_rd.csv
spec_mvtec_rd,mvtec,rd,cable,ok,0,6636.7,11751,,,,0.980134904384613,0.980334460735321,0.48537829518318176,,C:\Users\owen3\Desktop\labs\No_Submit\code\dinomaly_share_codebase\dinomaly_share_codebase\results_w55\spec_mvtec_rd\run_logs\rd__mvtec__cable.log,C:\Users\owen3\Desktop\labs\No_Submit\code\dinomaly_share_codebase\dinomaly_share_codebase\results_w55\spec_mvtec_rd\results\rd__cable\rd__layer2_layer3_\results_rd.csv
spec_mvtec_rd,mvtec,rd,capsule,ok,0,6578.9,11750,,,,0.967291533946991,0.9846938848495483,0.4682823121547699,,C:\Users\owen3\Desktop\labs\No_Submit\code\dinomaly_share_codebase\dinomaly_share_codebase\results_w55\spec_mvtec_rd\run_logs\rd__mvtec__capsule.log,C:\Users\owen3\Desktop\labs\No_Submit\code\dinomaly_share_codebase\dinomaly_share_codebase\results_w55\spec_mvtec_rd\results\rd__capsule\rd__layer2_layer3_\results_rd.csv
spec_mvtec_rd,mvtec,rd,carpet,ok,0,8547.6,11759,,,,0.9867576360702515,0.9887403845787048,0.65059894323349,,C:\Users\owen3\Desktop\labs\No_Submit\code\dinomaly_share_codebase\dinomaly_share_codebase\results_w55\spec_mvtec_rd\run_logs\rd__mvtec__carpet.log,C:\Users\owen3\Desktop\labs\No_Submit\code\dinomaly_share_codebase\dinomaly_share_codebase\results_w55\spec_mvtec_rd\results\rd__carpet\rd__layer2_layer3_\results_rd.csv
spec_mvtec_rd,mvtec,rd,grid,ok,0,8030.7,11763,,,,0.9916457533836365,0.9930347204208374,0.557884156703949,,C:\Users\owen3\Desktop\labs\No_Submit\code\dinomaly_share_codebase\dinomaly_share_codebase\results_w55\spec_mvtec_rd\run_logs\rd__mvtec__grid.log,C:\Users\owen3\Desktop\labs\No_Submit\code\dinomaly_share_codebase\dinomaly_share_codebase\results_w55\spec_mvtec_rd\results\rd__grid\rd__layer2_layer3_\results_rd.csv
spec_mvtec_rd,mvtec,rd,hazelnut,ok,0,11861.3,11760,,,,1.0,0.9911133050918579,0.6858538389205933,,C:\Users\owen3\Desktop\labs\No_Submit\code\dinomaly_share_codebase\dinomaly_share_codebase\results_w55\spec_mvtec_rd\run_logs\rd__mvtec__hazelnut.log,C:\Users\owen3\Desktop\labs\No_Submit\code\dinomaly_share_codebase\dinomaly_share_codebase\results_w55\spec_mvtec_rd\results\rd__hazelnut\rd__layer2_layer3_\results_rd.csv
spec_mvtec_rd,mvtec,rd,leather,ok,0,7473.3,11775,,,,1.0,0.9940084218978882,0.5716685652732849,,C:\Users\owen3\Desktop\labs\No_Submit\code\dinomaly_share_codebase\dinomaly_share_codebase\results_w55\spec_mvtec_rd\run_logs\rd__mvtec__leather.log,C:\Users\owen3\Desktop\labs\No_Submit\code\dinomaly_share_codebase\dinomaly_share_codebase\results_w55\spec_mvtec_rd\results\rd__leather\rd__layer2_layer3_\results_rd.csv
spec_mvtec_rd,mvtec,rd,metal_nut,ok,0,6608.9,11770,,,,1.0,0.9764795899391174,0.4848255515098572,,C:\Users\owen3\Desktop\labs\No_Submit\code\dinomaly_share_codebase\dinomaly_share_codebase\results_w55\spec_mvtec_rd\run_logs\rd__mvtec__metal_nut.log,C:\Users\owen3\Desktop\labs\No_Submit\code\dinomaly_share_codebase\dinomaly_share_codebase\results_w55\spec_mvtec_rd\results\rd__metal_nut\rd__layer2_layer3_\results_rd.csv
